Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
34361,863634,086.7 035.0,20-1611SR-MX-317-0813-08670350-0060A-3,60,12.229,33.3228,4.395,25.24684,72.21,191.91,14,3,2,,3,,,,,,0.228,,0.241,,1.05,,9.82,,0.062,,11.23,,0,4,,,9,,,9,,,9,,,9,,,60,12.23,12.22,33.323,25.247,273,0.208,4.4,72.2,9.8,1.05,11.2,0.06,0,0.23,0.24,60,14,,,,,,,
34361,863635,086.7 035.0,20-1611SR-MX-317-0813-08670350-0070A-3,70,11.636,33.3759,4.058,25.39941,65.85,177.2,13,3,2,,3,,,,,,0.156,,0.198,,1.23,,12.2,,0.041,,14.21,,0,4,,,9,,,9,,,9,,,9,,,70,11.64,11.63,33.376,25.399,258.6,0.234,4.06,65.9,12.2,1.23,14.2,0.04,0,0.16,0.2,71,13,,,,,,,
34361,863636,086.7 035.0,20-1611SR-MX-317-0813-08670350-0075A-7,75,11.442,33.382,4.131,25.43989,66.76,179.91,,7,2,,3,6,,6,6,6,0.133,,0.183,,1.26,,12.78,,0.04,,14.8,,0,4,,,9,,,9,,,9,,,9,,,75,11.44,11.43,33.382,25.44,254.9,0.249,4.13,66.8,12.8,1.26,14.8,0.04,0,0.13,0.18,76,,,,,,,,
34361,863637,086.7 035.0,20-1611SR-MX-317-0813-08670350-0085A-3,85,11.115,33.4134,3.939,25.52377,63.22,172.01,12,3,2,,3,,,,,,0.087,,0.152,,1.33,,13.95,,0.033,,15.88,,0,4,,,9,,,9,,,9,,,9,,,85,11.12,11.1,33.413,25.524,247.1,0.272,3.94,63.2,14,1.33,15.9,0.03,0,0.09,0.15,86,12,,,,,,,
34361,863638,086.7 035.0,20-1611SR-MX-317-0813-08670350-0100A-3,100,10.753,33.4865,3.64,25.64541,57.99,158.94,11,3,2,,3,,,,,,0.053,,0.084,,1.47,,16.4,,0.043,,17.84,,0.17,,,,9,,,9,,,9,,,9,,,100,10.75,10.74,33.487,25.645,235.9,0.309,3.64,58,16.4,1.47,17.8,0.04,0.17,0.05,0.08,101,11,,,,,,,
34361,863639,086.7 035.0,20-1611SR-MX-317-0813-08670350-0120A-3,120,10.118,33.581,3.473,25.82915,54.6,151.63,10,3,2,,3,,,,,,0.026,,0.053,,1.59,,19.01,,0.025,,20.03,,0,4,,,9,,,9,,,9,,,9,,,120,10.12,10.1,33.581,25.829,218.8,0.354,3.47,54.6,19,1.59,20,0.03,0,0.03,0.05,121,10,,,,,,,
34361,863640,086.7 035.0,20-1611SR-MX-317-0813-08670350-0125A-7,125,10.069,33.6162,3.443,25.86508,54.08,149.89,,7,2,,3,6,,6,6,6,0.023,,0.049,,1.63,,19.82,,0.02,,20.6,,0,4,,,9,,,9,,,9,,,9,,,125,10.07,10.05,33.616,25.865,215.5,0.368,3.44,54.1,19.8,1.63,20.6,0.02,0,0.02,0.05,126,,,,,,,,
34361,863641,086.7 035.0,20-1611SR-MX-317-0813-08670350-0140A-3,140,9.916,33.7128,3.069,25.96674,48.07,133.98,9,3,2,,3,,,,,,0.014,,0.038,,1.75,,22.24,,0,8,22.23,,0,4,,,9,,,9,,,9,,,9,,,140,9.92,9.9,33.713,25.967,206.1,0.397,3.07,48.1,22.2,1.75,22.2,0,0,0.01,0.04,141,9,,,,,,,
34361,863642,086.7 035.0,20-1611SR-MX-317-0813-08670350-0150A-7,150,9.83,33.7674,2.993,26.02409,46.81,130.28,,7,2,,3,6,,6,6,6,0.011,,0.035,,1.8,,23.53,,0.02,,23,,0,4,,,9,,,9,,,9,,,9,,,150,9.83,9.81,33.767,26.024,200.9,0.42,2.99,46.8,23.5,1.8,23,0.02,0,0.01,0.04,151,,,,,,,,
34361,863643,086.7 035.0,20-1611SR-MX-317-0813-08670350-0169A-3,169,9.544,33.8441,2.74,26.13184,42.6,119.6,8,3,2,,3,,,,,,0.004,,0.028,,1.9,,25.98,,0,8,24.58,,0,4,,,9,,,9,,,9,,,9,,,169,9.54,9.53,33.844,26.132,191,0.454,2.74,42.6,26,1.9,24.6,0,0,0,0.03,170,8,,,,,,,
34361,863644,086.7 035.0,20-1611SR-MX-317-0813-08670350-0199A-3,199,9.417,33.9848,2.287,26.26363,35.48,99.83,7,3,2,,3,,,,,,0.006,,0.034,,2.08,,29.7,,0,8,26.03,,0,4,,,9,,,9,,,9,,,9,,,199,9.42,9.39,33.985,26.264,179.2,0.51,2.29,35.5,29.7,2.08,26,0,0,0.01,0.03,201,7,,,,,,,
34361,863645,086.7 035.0,20-1611SR-MX-317-0813-08670350-0200A-7,200,9.393,33.9953,2.313,26.27577,35.87,100.65,,7,2,,3,6,,6,6,6,,9,,9,2.08,,29.81,,0.02,,26.1,,0,4,,,9,,,9,,,9,,,9,,,200,9.39,9.37,33.995,26.276,178,0.515,2.31,35.9,29.8,2.08,26.1,0.02,0,,,202,,,,,,,,
34361,863646,086.7 035.0,20-1611SR-MX-317-0813-08670350-0230A-3,230,9.281,34.0939,1.922,26.37207,29.75,83.89,6,3,2,,3,,,,,,,9,,9,2.2,,33.18,,0,8,27.63,,0,4,,,9,,,9,,,9,,,9,,,230,9.28,9.26,34.094,26.372,169.5,0.564,1.92,29.8,33.2,2.2,27.6,0,0,,,232,6,,,,,,,
34361,863647,086.7 035.0,20-1611SR-MX-317-0813-08670350-0250A-7,250,9.112,34.1369,1.725,26.43346,26.61,75.05,,7,2,,3,6,,6,6,6,,9,,9,2.29,,35.91,,0.02,,28.7,,0,4,,,9,,,9,,,9,,,9,,,250,9.11,9.08,34.137,26.433,164.1,0.601,1.73,26.6,35.9,2.29,28.7,0.02,0,,,252,,,,,,,,
34361,863648,086.7 035.0,20-1611SR-MX-317-0813-08670350-0271A-3,271,8.844,34.167,1.501,26.5,23.02,65.52,5,3,2,,3,,,,,,,9,,9,2.38,,38.78,,0,8,29.83,,0,4,,,9,,,9,,,9,,,9,,,271,8.84,8.81,34.167,26.5,158.1,0.631,1.5,23,38.8,2.38,29.8,0,0,,,273,5,,,,,,,
34361,863649,086.7 035.0,20-1611SR-MX-317-0813-08670350-0300A-7,300,8.698,34.2071,1.301,26.5551,19.89,56.6,,7,2,,3,6,,6,6,6,,9,,9,2.47,,42.07,,0.02,,30.9,,0,4,,,9,,,9,,,9,,,9,,,300,8.7,8.67,34.207,26.555,153.4,0.681,1.3,19.9,42.1,2.47,30.9,0.02,0,,,302,,,,,,,,
34361,863650,086.7 035.0,20-1611SR-MX-317-0813-08670350-0321A-3,321,8.41,34.2117,1.174,26.60347,17.83,51.24,4,3,2,,3,,,,,,,9,,9,2.54,,44.46,,0,8,31.73,,0,4,,,9,,,9,,,9,,,9,,,321,8.41,8.38,34.212,26.603,149.1,0.708,1.17,17.8,44.5,2.54,31.7,0,0,,,324,4,,,,,,,
34361,863651,086.7 035.0,20-1611SR-MX-317-0813-08670350-0380A-3,380,7.665,34.239,0.812,26.73651,12.12,35.43,3,3,2,,3,,,,,,,9,,9,2.73,,52.73,,0,8,34.31,,0,4,,,9,,,9,,,9,,,9,,,380,7.67,7.63,34.239,26.737,137,0.793,0.81,12.1,52.7,2.73,34.3,0,0,,,383,3,,,,,,,
34361,863652,086.7 035.0,20-1611SR-MX-317-0813-08670350-0400A-7,400,7.521,34.2452,0.733,26.76248,10.91,31.88,,7,2,,3,6,,6,6,6,,9,,9,2.78,,55.27,,0.02,,35,,0,4,,,9,,,9,,,9,,,9,,,400,7.52,7.48,34.245,26.762,134.8,0.826,0.73,10.9,55.3,2.78,35,0.02,0,,,403,,,,,,,,
34361,863653,086.7 035.0,20-1611SR-MX-317-0813-08670350-0440A-3,440,7.09,34.2567,0.595,26.83264,8.77,25.95,2,3,2,,3,,,,,,,9,,9,2.88,,60.34,,0,8,36.41,,0,4,,,9,,,9,,,9,,,9,,,440,7.09,7.05,34.257,26.833,128.5,0.873,0.6,8.8,60.3,2.88,36.4,0,0,,,444,2,,,,,,,
34361,863654,086.7 035.0,20-1611SR-MX-317-0813-08670350-0500A-7,500,6.506,34.2875,0.396,26.93642,5.76,17.22,,7,2,,3,6,,6,6,6,,9,,9,3.03,,70.1,,0.02,,38.1,,0,4,,,9,,,9,,,9,,,9,,,500,6.51,6.46,34.288,26.936,119,0.954,0.4,5.8,70.1,3.03,38.1,0.02,0,,,504,,,,,,,,
34361,863655,086.7 035.0,20-1611SR-MX-317-0813-08670350-0517A-3,517,6.379,34.2947,0.354,26.95896,5.13,15.47,1,3,2,,3,,,,,,,9,,9,3.07,,72.86,,0,8,38.57,,0,4,,,9,,,9,,,9,,,9,,,517,6.38,6.33,34.295,26.959,117,0.967,0.35,5.1,72.9,3.07,38.6,0,0,,,521,1,,,,,,,
34362,863656,086.7 040.0,20-1611SR-MX-317-1217-08670400-0000A-7,0,18.433,33.3812,5.631,23.92726,104.84,245.91,,7,2,,3,,,,,,0.448,,0.1,,0.21,,1.39,,0.018,,0,8,0.14,,,,9,,,9,,,9,,,9,,,0,18.43,18.43,33.381,23.927,397,0,5.63,104.8,1.4,0.21,0,0.02,0.14,0.45,0.1,0,,,,,,,,
34362,863657,086.7 040.0,20-1611SR-MX-317-1217-08670400-0002A-3,2,18.433,33.3812,5.631,23.92743,104.84,245.91,21,3,2,,3,,,,,,0.448,,0.1,,0.21,,1.39,,0,8,0,8,0.14,,,,9,,,9,,,9,,,9,,,2,18.43,18.43,33.381,23.927,397,0.008,5.63,104.8,1.4,0.21,0,0,0.14,0.45,0.1,2,21,,,,,,,
34362,863658,086.7 040.0,20-1611SR-MX-317-1217-08670400-0010A-3,10,18.098,33.3664,5.722,23.99924,105.84,249.89,19,3,2,,3,,,,,,0.541,,0.12,,0.21,,1.6,,0,8,0,8,0,4,,,9,,,9,,,9,,,9,,,10,18.1,18.1,33.366,23.999,390.5,0.039,5.72,105.8,1.6,0.21,0,0,0,0.54,0.12,10,19,,,,,,,
34362,863659,086.7 040.0,20-1611SR-MX-317-1217-08670400-0010B-6,10,18.098,33.3674,,24,,,20,6,2,,3,,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,18.1,18.1,33.367,24,390.4,0.041,,,,,,,,,,10,20,,,,,,,
34362,863660,086.7 040.0,20-1611SR-MX-317-1217-08670400-0020A-3,20,16.211,33.3053,5.798,24.39878,103.34,253.21,18,3,2,,3,,,,,,0.547,,0.215,,0.31,,2.77,,0,8,0.05,,0,4,,,9,,,9,,,9,,,9,,,20,16.21,16.21,33.305,24.399,352.7,0.077,5.8,103.3,2.8,0.31,0.1,0,0,0.55,0.22,20,18,,,,,,,
34362,863661,086.7 040.0,20-1611SR-MX-317-1217-08670400-0030A-3,30,13.627,33.2839,4.899,24.94015,82.86,213.95,17,3,2,,3,,,,,,0.924,,0.35,,0.7,,6.14,,0.261,,5.08,,0,4,,,9,,,9,,,9,,,9,,,30,13.63,13.62,33.284,24.94,301.4,0.109,4.9,82.9,6.1,0.7,5.1,0.26,0,0.92,0.35,30,17,,,,,,,
34362,863662,086.7 040.0,20-1611SR-MX-317-1217-08670400-0040A-3,40,12.769,33.3122,4.374,25.13365,72.68,191.03,16,3,2,,3,,,,,,0.519,,0.28,,0.99,,8.77,,0.07,,10.63,,0,4,,,9,,,9,,,9,,,9,,,40,12.77,12.76,33.312,25.134,283.2,0.139,4.37,72.7,8.8,0.99,10.6,0.07,0,0.52,0.28,40,16,,,,,,,
34362,863663,086.7 040.0,20-1611SR-MX-317-1217-08670400-0050A-3,50,12.085,33.353,4.143,25.29703,67.87,180.94,15,3,2,,3,,,,,,0.184,,0.199,,1.16,,10.98,,0.034,,13.46,,0,4,,,9,,,9,,,9,,,9,,,50,12.09,12.08,33.353,25.297,267.9,0.166,4.14,67.9,11,1.16,13.5,0.03,0,0.18,0.2,50,15,,,,,,,
34362,863664,086.7 040.0,20-1611SR-MX-317-1217-08670400-0060A-3,60,11.343,33.419,3.869,25.48597,62.41,168.96,14,3,2,,3,,,,,,0.085,,0.151,,1.35,,13.82,,0.03,,16.02,,0,4,,,9,,,9,,,9,,,9,,,60,11.34,11.34,33.419,25.486,250.1,0.192,3.87,62.4,13.8,1.35,16,0.03,0,0.09,0.15,60,14,,,,,,,
34362,863665,086.7 040.0,20-1611SR-MX-317-1217-08670400-0071A-3,71,10.891,33.4497,3.742,25.59123,59.79,163.42,13,3,2,,3,,,,,,0.062,,0.107,,1.41,,15.07,,0.027,,17.15,,0,4,,,9,,,9,,,9,,,9,,,71,10.89,10.88,33.45,25.591,240.3,0.219,3.74,59.8,15.1,1.41,17.2,0.03,0,0.06,0.11,72,13,,,,,,,
34362,863666,086.7 040.0,20-1611SR-MX-317-1217-08670400-0075A-7,75,10.775,33.5014,3.665,25.6521,58.43,159.59,,7,2,,3,6,,6,6,6,0.053,,0.093,,1.46,,15.92,,0.03,,17.8,,0,4,,,9,,,9,,,9,,,9,,,75,10.78,10.77,33.501,25.652,234.6,0.23,3.67,58.4,15.9,1.46,17.8,0.03,0,0.05,0.09,76,,,,,,,,
34362,863667,086.7 040.0,20-1611SR-MX-317-1217-08670400-0085A-3,85,10.423,33.5511,3.436,25.75244,54.37,150.03,12,3,2,,3,,,,,,0.029,,0.059,,1.57,,18.05,,0,8,19.52,,0,4,,,9,,,9,,,9,,,9,,,85,10.42,10.41,33.551,25.752,225.3,0.252,3.44,54.4,18.1,1.57,19.5,0,0,0.03,0.06,86,12,,,,,,,
34362,863668,086.7 040.0,20-1611SR-MX-317-1217-08670400-0100A-3,100,10.149,33.6145,3.262,25.84927,51.33,142.41,11,3,2,,3,,,,,,0.02,,0.054,,1.67,,19.95,,0,8,20.81,,0,4,,,9,,,9,,,9,,,9,,,100,10.15,10.14,33.615,25.849,216.4,0.285,3.26,51.3,20,1.67,20.8,0,0,0.02,0.05,101,11,,,,,,,
34362,863669,086.7 040.0,20-1611SR-MX-317-1217-08670400-0120A-3,120,9.716,33.7864,3.136,26.05668,48.93,136.9,10,3,2,,3,6,,,6,,0.009,,0.038,,1.76,,22.79,,0,8,22.81,,0,4,,,9,,,9,,,9,,,9,,,120,9.72,9.7,33.786,26.057,197.1,0.328,3.14,48.9,22.8,1.76,22.8,0,0,0.01,0.04,121,10,,,,,,,
34362,863670,086.7 040.0,20-1611SR-MX-317-1217-08670400-0125A-7,125,9.746,33.8108,2.929,26.07097,45.74,127.49,,7,2,,3,6,,6,6,6,0.008,,0.038,,1.81,,23.78,,0.02,,23.3,,0,4,,,9,,,9,,,9,,,9,,,125,9.75,9.73,33.811,26.071,195.8,0.338,2.93,45.7,23.8,1.81,23.3,0.02,0,0.01,0.04,126,,,,,,,,
34362,863671,086.7 040.0,20-1611SR-MX-317-1217-08670400-0140A-3,140,9.555,33.8975,2.551,26.17073,39.69,111.36,9,3,2,,3,,,,,,0.006,,0.038,,1.95,,26.76,,0,8,24.71,,0,4,,,9,,,9,,,9,,,9,,,140,9.56,9.54,33.898,26.171,186.7,0.365,2.55,39.7,26.8,1.95,24.7,0,0,0.01,0.04,141,9,,,,,,,
34362,863672,086.7 040.0,20-1611SR-MX-317-1217-08670400-0150A-7,150,9.493,33.9623,2.432,26.23189,37.8,105.84,,7,2,,3,6,,6,6,6,0.008,,0.038,,1.98,,28.25,,0.02,,25.5,,0,4,,,9,,,9,,,9,,,9,,,150,9.49,9.48,33.962,26.232,181.1,0.385,2.43,37.8,28.3,1.98,25.5,0.02,0,0.01,0.04,151,,,,,,,,
34362,863673,086.7 040.0,20-1611SR-MX-317-1217-08670400-0170A-3,170,8.979,33.9886,2.363,26.3356,36.31,103.13,8,3,2,,3,,,,,,0.011,,0.038,,2.05,,31.22,,0,8,26.99,,0,4,,,9,,,9,,,9,,,9,,,170,8.98,8.96,33.989,26.336,171.5,0.419,2.36,36.3,31.2,2.05,27,0,0,0.01,0.04,171,8,,,,,,,
34362,863674,086.7 040.0,20-1611SR-MX-317-1217-08670400-0200A-3,200,9.112,34.083,1.966,26.3895,30.32,85.81,7,3,2,,3,,,,,,0.004,,0.03,,2.19,,33.58,,0,8,27.91,,0,4,,,9,,,9,,,9,,,9,,,200,9.11,9.09,34.083,26.39,167.1,0.47,1.97,30.3,33.6,2.19,27.9,0,0,0,0.03,202,7,,,,,,,
34362,863675,086.7 040.0,20-1611SR-MX-317-1217-08670400-0230A-3,230,9.055,34.1561,1.666,26.45684,25.67,72.69,6,3,2,,3,,,,,,,9,,9,2.31,,36.12,,0,8,28.77,,0,4,,,9,,,9,,,9,,,9,,,230,9.06,9.03,34.156,26.457,161.4,0.519,1.67,25.7,36.1,2.31,28.8,0,0,,,232,6,,,,,,,
34362,863676,086.7 040.0,20-1611SR-MX-317-1217-08670400-0250A-7,250,8.971,34.1601,1.606,26.47395,24.7,69.87,,7,2,,3,6,,6,6,6,,9,,9,2.38,,38.5,,0.02,,29.6,,0,4,,,9,,,9,,,9,,,9,,,250,8.97,8.94,34.16,26.474,160.2,0.554,1.61,24.7,38.5,2.38,29.6,0.02,0,,,252,,,,,,,,
34362,863677,086.7 040.0,20-1611SR-MX-317-1217-08670400-0270A-3,270,8.697,34.1951,1.342,26.54484,20.51,58.59,5,3,2,,3,,,,,,,9,,9,2.45,,40.87,,0,8,30.46,,0,4,,,9,,,9,,,9,,,9,,,270,8.7,8.67,34.195,26.545,153.7,0.582,1.34,20.5,40.9,2.45,30.5,0,0,,,272,5,,,,,,,
34362,863678,086.7 040.0,20-1611SR-MX-317-1217-08670400-0300A-7,300,8.375,34.2014,1.234,26.6,18.73,53.68,,7,2,,3,6,,6,6,6,,9,,9,2.54,,44.47,,0.02,,31.7,,0,4,,,9,,,9,,,9,,,9,,,300,8.38,8.34,34.201,26.6,148.9,0.631,1.23,18.7,44.5,2.54,31.7,0.02,0,,,302,,,,,,,,
34362,863679,086.7 040.0,20-1611SR-MX-317-1217-08670400-0320A-3,320,8.169,34.2302,1.049,26.65414,15.85,45.78,4,3,2,,3,,,,,,,9,,9,2.6,,46.87,,0,8,32.56,,0,4,,,9,,,9,,,9,,,9,,,320,8.17,8.14,34.23,26.654,144.1,0.657,1.05,15.9,46.9,2.6,32.6,0,0,,,323,4,,,,,,,
34362,863680,086.7 040.0,20-1611SR-MX-317-1217-08670400-0379A-3,379,7.433,34.2463,0.682,26.77516,10.13,29.77,3,3,2,,3,,,,,,,9,,9,2.81,,56.82,,0,8,35.42,,0,4,,,9,,,9,,,9,,,9,,,379,7.43,7.4,34.246,26.775,133.1,0.739,0.68,10.1,56.8,2.81,35.4,0,0,,,382,3,,,,,,,
34362,863681,086.7 040.0,20-1611SR-MX-317-1217-08670400-0400A-7,400,7.222,34.2577,0.623,26.81417,9.21,27.1,,7,2,,3,6,,6,6,6,,9,,9,2.87,,59.78,,0.02,,36.1,,0,4,,,9,,,9,,,9,,,9,,,400,7.22,7.18,34.258,26.814,129.6,0.772,0.62,9.2,59.8,2.87,36.1,0.02,0,,,403,,,,,,,,
34362,863682,086.7 040.0,20-1611SR-MX-317-1217-08670400-0440A-3,440,6.719,34.2708,0.462,26.89374,6.75,20.16,2,3,2,,3,,,,,,,9,,9,2.97,,65.42,,0,8,37.36,,0,4,,,9,,,9,,,9,,,9,,,440,6.72,6.68,34.271,26.894,122.3,0.817,0.46,6.8,65.4,2.97,37.4,0,0,,,444,2,,,,,,,
34362,863683,086.7 040.0,20-1611SR-MX-317-1217-08670400-0500A-7,500,6.456,34.2993,0.35,26.95223,5.08,15.22,,7,2,,3,6,,6,6,6,,9,,9,3.06,,73,,0.02,,38.2,,0,4,,,9,,,9,,,9,,,9,,,500,6.46,6.41,34.299,26.952,117.5,0.895,0.35,5.1,73,3.06,38.2,0.02,0,,,504,,,,,,,,
34362,863684,086.7 040.0,20-1611SR-MX-317-1217-08670400-0517A-3,517,6.338,34.311,0.301,26.97711,4.36,13.13,1,3,2,,3,,,,,,,9,,9,3.09,,75.15,,0,8,38.45,,0,4,,,9,,,9,,,9,,,9,,,517,6.34,6.29,34.311,26.977,115.2,0.908,0.3,4.4,75.2,3.09,38.5,0,0,,,521,1,,,,,,,
34363,863685,086.7 045.0,20-1611SR-PR-317-1802-08670450-0000A-7,0,17.997,33.4319,5.542,24.07319,102.36,241.95,,7,2,,3,,,,,,0.357,,0.05,,0.26,,1.37,,0.017,,0.05,,0.02,,9.761,,,10.189,,,0.164,,,9.975,,,12/30/1899 06:02:00,0.93,0,18,18,33.432,24.073,383.1,0,5.54,102.4,1.4,0.26,0.1,0.02,0.02,0.36,0.05,0,,,,,,,,
34363,863686,086.7 045.0,20-1611SR-PR-317-1802-08670450-0002A-3,2,17.997,33.4319,5.542,24.07336,102.36,241.95,24,3,2,,3,,,,,,0.357,,0.05,,0.26,,1.37,,0,8,0.05,,0,4,9.761,,,10.189,,,0.164,,,9.975,,,12/30/1899 06:02:00,0.93,2,18,18,33.432,24.073,383.1,0.008,5.54,102.4,1.4,0.26,0.1,0,0,0.36,0.05,2,24,,,,,,,
34363,863687,086.7 045.0,20-1611SR-PR-317-1802-08670450-0010A-7,10,17.672,33.4217,5.568,24.14499,102.19,242.81,,7,2,,3,6,,,6,,0.247,,0.059,,0.26,,1.36,,0.01,,0,,0,4,,,9,,,9,,,9,,,9,,,10,17.67,17.67,33.422,24.145,376.6,0.035,5.57,102.2,1.4,0.26,0,0.01,0,0.25,0.06,10,,,,,,,,
34363,863688,086.7 045.0,20-1611SR-PR-317-1802-08670450-0012A-3,12,17.652,33.4206,5.575,24.14912,102.28,243.4,21,3,2,,3,,,,,,0.219,,0.061,,0.26,,1.36,,0,8,0.04,,0,4,,,9,,,9,,,9,,,9,,,12,17.65,17.65,33.421,24.149,376.3,0.046,5.58,102.3,1.4,0.26,0,0,0,0.22,0.06,12,21,,,,,,,
34363,863689,086.7 045.0,20-1611SR-PR-317-1802-08670450-0012B-6,12,17.652,33.4219,,24.1501,,,23,6,2,,3,,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,12,17.65,17.65,33.422,24.15,376.2,0.047,,,,,,,,,,12,23,,,,,,,
34363,863690,086.7 045.0,20-1611SR-PR-317-1802-08670450-0012C-6,12,17.652,33.4241,,24.1518,,,22,6,2,,3,,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,12,17.65,17.65,33.424,24.152,376,0.046,,,,,,,,,,12,22,,,,,,,
34363,863691,086.7 045.0,20-1611SR-PR-317-1802-08670450-0020C-7,20,17.511,33.4177,5.577,24.1814,102.03,243.19,,7,2,,3,6,,,6,,0.301,,0.123,,0.28,,1.55,,0.02,,0.1,,0,4,,,9,,,9,,,9,,,9,,,20,17.51,17.51,33.418,24.181,373.5,0.072,5.58,102,1.6,0.28,0.1,0.02,0,0.3,0.12,20,,,,,,,,
34363,863692,086.7 045.0,20-1611SR-PR-317-1802-08670450-0022A-3,22,17.45,33.4142,5.578,24.19347,101.92,243.53,20,3,2,,3,,,,,,0.322,,0.139,,0.28,,1.6,,0,8,0.07,,0.24,,5.322,,,4.861,,,0.096,,,5.091,,,12/30/1899 06:02:00,0.374,22,17.45,17.45,33.414,24.193,372.4,0.083,5.58,101.9,1.6,0.28,0.1,0,0.24,0.32,0.14,22,20,,,,,,,
34363,863693,086.7 045.0,20-1611SR-PR-317-1802-08670450-0030A-3,30,17.236,33.3966,5.521,24.23152,100.45,241.08,19,3,2,,3,,,,,,0.546,,0.21,,0.35,,2.16,,0.084,,0.75,,0.12,,8.402,,,8.196,,,0.114,,,8.299,,,12/30/1899 06:02:00,0.261,30,17.24,17.23,33.397,24.232,369.1,0.113,5.52,100.5,2.2,0.35,0.8,0.08,0.12,0.55,0.21,30,19,,,,,,,
34363,863694,086.7 045.0,20-1611SR-PR-317-1802-08670450-0040A-3,40,15.486,33.3677,5.253,24.61079,92.32,229.38,17,3,2,,3,,,,,,0.701,,0.269,,0.51,,3.48,,0.237,,3.11,,0.1,,,,9,,,9,,,9,,,9,,,40,15.49,15.48,33.368,24.611,333.2,0.148,5.25,92.3,3.5,0.51,3.1,0.24,0.1,0.7,0.27,40,17,,,,,,,
34363,863695,086.7 045.0,20-1611SR-PR-317-1802-08670450-0040B-6,39,15.486,33.3726,,24.6146,,,18,6,2,,3,,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,40,15.49,15.48,33.373,24.615,332.8,0.147,,,,,,,,,,40,18,,,,,,,
34363,863696,086.7 045.0,20-1611SR-PR-317-1802-08670450-0049A-3,49,14.077,33.2916,5.061,24.85471,86.4,221,16,3,2,,3,,,,,,0.537,,0.313,,0.7,,4.91,,0.245,,5.94,,0,4,,,9,,,9,,,9,,,9,,,49,14.08,14.07,33.292,24.855,310.1,0.177,5.06,86.4,4.9,0.7,5.9,0.25,0,0.54,0.31,49,16,,,,,,,
34363,863697,086.7 045.0,20-1611SR-PR-317-1802-08670450-0050A-7,50,13.82,33.2825,5.097,24.90079,86.55,222.1,,7,2,,3,6,,6,6,6,0.518,,0.319,,0.73,,5.21,,0.23,,6.3,,0,4,,,9,,,9,,,9,,,9,,,50,13.82,13.81,33.283,24.901,305.8,0.178,5.1,86.6,5.2,0.73,6.3,0.23,0,0.52,0.32,50,,,,,,,,
34363,863698,086.7 045.0,20-1611SR-PR-317-1802-08670450-0057A-3,57,12.984,33.2809,4.749,25.06812,79.25,207.36,15,3,2,,3,,,,,,0.382,,0.362,,0.9,,7.28,,0.119,,9.15,,0,4,3.377,,,3.19,,,0.079,,,3.284,,,12/30/1899 06:02:00,0.08,57,12.98,12.98,33.281,25.068,290,0.201,4.75,79.3,7.3,0.9,9.2,0.12,0,0.38,0.36,57,15,,,,,,,
34363,863699,086.7 045.0,20-1611SR-PR-317-1802-08670450-0073A-3,73,11.388,33.3816,4.119,25.4493,66.49,179.85,14,3,2,,3,,,,,,0.144,,0.192,,1.29,,13.17,,0.035,,15.73,,0,4,,,9,,,9,,,9,,,9,,,73,11.39,11.38,33.382,25.449,253.9,0.244,4.12,66.5,13.2,1.29,15.7,0.04,0,0.14,0.19,74,14,,,,,,,
34363,863700,086.7 045.0,20-1611SR-PR-317-1802-08670450-0075A-7,75,11.346,33.3857,4.095,25.4602,66.04,178.34,,7,2,,3,6,,6,6,6,0.134,,0.182,,1.32,,13.71,,0.03,,16.1,,0,4,,,9,,,9,,,9,,,9,,,75,11.35,11.34,33.386,25.46,252.9,0.247,4.1,66,13.7,1.32,16.1,0.03,0,0.13,0.18,76,,,,,,,,
34363,863701,086.7 045.0,20-1611SR-PR-317-1802-08670450-0088A-3,88,10.552,33.4971,3.685,25.68819,58.46,160.89,13,3,2,,3,,,,,,0.068,,0.119,,1.5,,17.2,,0.029,,18.84,,0,4,,,9,,,9,,,9,,,9,,,88,10.55,10.54,33.497,25.688,231.5,0.281,3.69,58.5,17.2,1.5,18.8,0.03,0,0.07,0.12,89,13,,,,,,,
